ConsArea,FieldID,Crop,Treatment,Jdate,Species,SpcCount,TotAbund,Nesting,Sociality,FloralPreference,Family,PollenCarrying,MaxFlight Dist.,Elevation,FieldArea,MargArea,AvgMgWidth,CtoMEdge,DistNearTr,DaysSinceP,PercMgMow,AvgFlCover,NumSpBloom,CollectTime,Ctime,Temp,Humidity,WindSpd,Date
Whetstone Creek,WCT4,corn,treated,202,Coelioxys mexicana,1,40,Cleptoparasitic,Solitary,Generalist,Megachilidae,None,457,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Halictus rubicundus,1,40,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Melissodes bimaculata,9,40,Ground,Solitary,Generalist,Apidae,Leg scopa,600,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Melissodes comptoides,1,40,Ground,Solitary,Generalist,Apidae,Leg scopa,600,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Melissodes denticulata,2,40,Ground,Solitary,Specialist,Apidae,Leg scopa,600,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Ptilothrix bombiformis,1,40,Ground,Aggregations,Specialist,Apidae,Leg scopa,500,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,173,Augochlora pura,1,40,Rotten logs,Solitary,Generalist,Halictidae,Leg scopa,210,236,1.62,0.31,11.4,0,772,0,0,28,2,10:16,10.16,27.2,53.5,0.6,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,173,Augochloropsis fulgida,3,40,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,236,1.62,0.31,11.4,0,772,0,0,28,2,10:16,10.16,27.2,53.5,0.6,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,173,Augochloropsis metallica,1,40,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,236,1.62,0.31,11.4,0,772,0,0,28,2,10:16,10.16,27.2,53.5,0.6,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,173,Bombus bimaculatus,1,40,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,236,1.62,0.31,11.4,0,772,0,0,28,2,10:16,10.16,27.2,53.5,0.6,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,173,Bombus griseocollis,3,40,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,236,1.62,0.31,11.4,0,772,0,0,28,2,10:16,10.16,27.2,53.5,0.6,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,173,Hylaeus modestus,8,40,Wood,Solitary,Generalist,Colletidae,Ingestion,250,236,1.62,0.31,11.4,0,772,0,0,28,2,10:16,10.16,27.2,53.5,0.6,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,173,Lasioglossum (Dialictus) sp.,15,40,Varies,Varies,Generalist,Halictidae,Leg scopa,410,236,1.62,0.31,11.4,0,772,0,0,28,2,10:16,10.16,27.2,53.5,0.6,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Agapostemon virescens,1,40,Ground,Communal,Generalist,Halictidae,Leg scopa,500,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Augochlora pura,1,40,Rotten logs,Solitary,Generalist,Halictidae,Leg scopa,210,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Augochloropsis metallica,1,40,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Ceratina mikmaqi,3,40,Stems/Pith,Subsocial,Generalist,Apidae,Weak Leg scopa,80,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Halictus rubicundus,1,40,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Hylaeus modestus,2,40,Wood,Solitary,Generalist,Colletidae,Ingestion,250,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Lasioglossum (Dialictus) sp.,3,40,Varies,Varies,Generalist,Halictidae,Leg scopa,410,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Megachile petulans,2,40,Aboveground,Solitary,Generalist,Megachilidae,Abdominal scopa,457,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Melissodes bimaculata,13,40,Ground,Solitary,Generalist,Apidae,Leg scopa,600,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Melissodes communis,7,40,Ground,Solitary,Generalist,Apidae,Leg scopa,600,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Melissodes comptoides,1,40,Ground,Solitary,Generalist,Apidae,Leg scopa,600,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT1,oldfield,untreated,202,Osmia georgica,1,40,Wood,Solitary,Generalist,Megachilidae,Abdominal scopa,500,236,1.62,0.31,11.4,0,772,0,60,27,7,10:00,10.00,28.7,71.4,2.5,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,173,Bombus auricomus,3,33,Ground Surface,Eusocial,Generalist,Apidae,Corbicular basket,7500,200,1.21,0.21,9.2,0,704,0,0,22,2,9:00,9.00,24.7,63.8,2.5,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,173,Bombus bimaculatus,12,33,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,200,1.21,0.21,9.2,0,704,0,0,22,2,9:00,9.00,24.7,63.8,2.5,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,173,Bombus griseocollis,9,33,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,200,1.21,0.21,9.2,0,704,0,0,22,2,9:00,9.00,24.7,63.8,2.5,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,173,Eucera rosae,5,33,Ground,Solitary,Generalist,Apidae,Leg scopa,1000,200,1.21,0.21,9.2,0,704,0,0,22,2,9:00,9.00,24.7,63.8,2.5,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,173,Melissodes tepaneca,3,33,Ground,Solitary,Generalist,Apidae,Leg scopa,600,200,1.21,0.21,9.2,0,704,0,0,22,2,9:00,9.00,24.7,63.8,2.5,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,173,Xylocopa virginica,1,33,Wood,Solitary,Generalist,Apidae,Leg scopa,21000,200,1.21,0.21,9.2,0,704,0,0,22,2,9:00,9.00,24.7,63.8,2.5,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Augochlora pura,3,29,Rotten logs,Solitary,Generalist,Halictidae,Leg scopa,210,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Bombus auricomus,2,29,Ground Surface,Eusocial,Generalist,Apidae,Corbicular basket,7500,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Bombus impatiens,3,29,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Coelioxys mexicana,1,29,Cleptoparasitic,Solitary,Generalist,Megachilidae,None,457,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Megachile mendica,2,29,Ground,Solitary,Generalist,Megachilidae,Abdominal scopa,457,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Melissodes bimaculata,9,29,Ground,Solitary,Generalist,Apidae,Leg scopa,600,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Melissodes comptoides,1,29,Ground,Solitary,Generalist,Apidae,Leg scopa,600,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Melissodes denticulata,2,29,Ground,Solitary,Specialist,Apidae,Leg scopa,600,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Melissodes tepaneca,3,29,Ground,Solitary,Generalist,Apidae,Leg scopa,600,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Melissodes trinodis,1,29,Ground,Solitary,Specialist,Apidae,Leg scopa,600,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
Whetstone Creek,WCUT2,oldfield,untreated,202,Ptilothrix bombiformis,2,29,Ground,Aggregations,Specialist,Apidae,Leg scopa,500,200,1.21,0.21,9.2,0,704,0,85,33,6,7:55,7.55,25.9,74.5,0,7/22/2016
